country,year,organism,antibiotic,resistant_percent,isolates_tested,source_file
Hungary,2011,Staphylococcus aureus,meticillin,26.2,1156.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Hungary,2012,Staphylococcus aureus,meticillin,24.8,1143.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Hungary,2013,Staphylococcus aureus,meticillin,24.0,1200.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Hungary,2014,Staphylococcus aureus,meticillin,23.1,1279.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Iceland,2010,Staphylococcus aureus,meticillin,1.5,65.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Iceland,2011,Staphylococcus aureus,meticillin,2.8,71.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Iceland,2012,Staphylococcus aureus,meticillin,1.7,58.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Iceland,2013,Staphylococcus aureus,meticillin,0.0,69.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Iceland,2014,Staphylococcus aureus,meticillin,3.3,61.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Ireland,2010,Staphylococcus aureus,meticillin,23.9,1207.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Ireland,2011,Staphylococcus aureus,meticillin,23.7,1057.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Ireland,2012,Staphylococcus aureus,meticillin,22.6,1038.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Ireland,2013,Staphylococcus aureus,meticillin,19.9,1069.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Ireland,2014,Staphylococcus aureus,meticillin,19.4,1075.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Italy,2010,Staphylococcus aureus,meticillin,36.5,1766.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Italy,2011,Staphylococcus aureus,meticillin,38.2,1261.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Italy,2012,Staphylococcus aureus,meticillin,35.2,1636.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Italy,2013,Staphylococcus aureus,meticillin,35.8,2394.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Italy,2014,Staphylococcus aureus,meticillin,33.6,2133.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Latvia,2010,Staphylococcus aureus,meticillin,13.7,153.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Latvia,2011,Staphylococcus aureus,meticillin,9.9,192.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Latvia,2012,Staphylococcus aureus,meticillin,9.0,211.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Latvia,2013,Staphylococcus aureus,meticillin,7.0,172.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Latvia,2014,Staphylococcus aureus,meticillin,8.2,220.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Lithuania,2010,Staphylococcus aureus,meticillin,14.1,255.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Lithuania,2011,Staphylococcus aureus,meticillin,5.4,278.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Lithuania,2012,Staphylococcus aureus,meticillin,10.2,323.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Lithuania,2013,Staphylococcus aureus,meticillin,9.7,267.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Lithuania,2014,Staphylococcus aureus,meticillin,7.8,383.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Luxembourg,2010,Staphylococcus aureus,meticillin,16.5,133.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Luxembourg,2011,Staphylococcus aureus,meticillin,20.5,127.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Luxembourg,2012,Staphylococcus aureus,meticillin,15.3,131.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Luxembourg,2013,Staphylococcus aureus,meticillin,8.9,135.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Luxembourg,2014,Staphylococcus aureus,meticillin,12.0,125.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Malta,2010,Staphylococcus aureus,meticillin,48.1,108.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Malta,2011,Staphylococcus aureus,meticillin,49.2,130.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Malta,2012,Staphylococcus aureus,meticillin,47.1,102.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Malta,2013,Staphylococcus aureus,meticillin,51.8,114.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Malta,2014,Staphylococcus aureus,meticillin,42.7,82.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Netherlands,2010,Staphylococcus aureus,meticillin,1.2,1564.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Netherlands,2011,Staphylococcus aureus,meticillin,1.4,1801.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Netherlands,2012,Staphylococcus aureus,meticillin,1.3,1944.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Netherlands,2013,Staphylococcus aureus,meticillin,1.2,2062.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Norway,2010,Staphylococcus aureus,meticillin,0.6,1047.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Norway,2011,Staphylococcus aureus,meticillin,0.3,1223.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Norway,2012,Staphylococcus aureus,meticillin,1.3,1430.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Norway,2013,Staphylococcus aureus,meticillin,0.7,1473.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Norway,2014,Staphylococcus aureus,meticillin,1.0,1544.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Poland,2010,Staphylococcus aureus,meticillin,13.1,526.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Poland,2011,Staphylococcus aureus,meticillin,24.3,860.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Poland,2012,Staphylococcus aureus,meticillin,25.5,781.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Poland,2013,Staphylococcus aureus,meticillin,16.0,743.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Portugal,2010,Staphylococcus aureus,meticillin,53.4,1633.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Portugal,2011,Staphylococcus aureus,meticillin,54.6,1307.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Portugal,2012,Staphylococcus aureus,meticillin,53.8,1455.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Portugal,2013,Staphylococcus aureus,meticillin,46.8,2390.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Portugal,2014,Staphylococcus aureus,meticillin,47.4,3193.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Romania,2010,Staphylococcus aureus,meticillin,39.1,46.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Romania,2011,Staphylococcus aureus,meticillin,49.5,109.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Romania,2012,Staphylococcus aureus,meticillin,53.3,229.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Romania,2013,Staphylococcus aureus,meticillin,64.5,383.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Romania,2014,Staphylococcus aureus,meticillin,56.0,316.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovakia,2011,Staphylococcus aureus,meticillin,26.1,566.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovakia,2012,Staphylococcus aureus,meticillin,21.7,474.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovakia,2013,Staphylococcus aureus,meticillin,27.0,552.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovakia,2014,Staphylococcus aureus,meticillin,28.0,640.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovenia,2010,Staphylococcus aureus,meticillin,12.0,476.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Slovenia,2011,Staphylococcus aureus,meticillin,7.1,464.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovenia,2012,Staphylococcus aureus,meticillin,10.3,445.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovenia,2013,Staphylococcus aureus,meticillin,9.0,465.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Slovenia,2014,Staphylococcus aureus,meticillin,13.1,495.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Spain,2010,Staphylococcus aureus,meticillin,25.3,1986.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Spain,2011,Staphylococcus aureus,meticillin,22.5,1950.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Spain,2012,Staphylococcus aureus,meticillin,24.2,1899.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Spain,2013,Staphylococcus aureus,meticillin,22.6,1777.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Spain,2014,Staphylococcus aureus,meticillin,22.1,1920.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Sweden,2010,Staphylococcus aureus,meticillin,0.5,2858.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
Sweden,2011,Staphylococcus aureus,meticillin,1.0,3751.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Sweden,2012,Staphylococcus aureus,meticillin,0.7,3262.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Sweden,2013,Staphylococcus aureus,meticillin,1.0,4099.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Sweden,2014,Staphylococcus aureus,meticillin,1.0,2745.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
United Kingdom,2010,Staphylococcus aureus,meticillin,21.6,2684.0,European/2013/Downloadables/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2010-2013.xlsx
United Kingdom,2011,Staphylococcus aureus,meticillin,13.6,3408.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
United Kingdom,2012,Staphylococcus aureus,meticillin,14.0,2679.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
United Kingdom,2013,Staphylococcus aureus,meticillin,13.7,2117.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
United Kingdom,2014,Staphylococcus aureus,meticillin,11.3,2395.0,European/2014/S aureus/number-s-aureus-isolates-and-percentage-resistant-meticilin-2011-2014.xlsx
Austria,2012,Staphylococcus aureus,unknown,7.7,2164.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Austria,2013,Staphylococcus aureus,unknown,9.2,2534.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Austria,2014,Staphylococcus aureus,unknown,7.8,2651.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Austria,2015,Staphylococcus aureus,unknown,7.5,2785.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Belgium,2012,Staphylococcus aureus,unknown,16.6,1568.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Belgium,2013,Staphylococcus aureus,unknown,16.9,1612.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Belgium,2014,Staphylococcus aureus,unknown,13.5,988.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Belgium,2015,Staphylococcus aureus,unknown,12.3,913.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Bulgaria,2012,Staphylococcus aureus,unknown,19.8,227.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Bulgaria,2013,Staphylococcus aureus,unknown,19.2,214.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Bulgaria,2014,Staphylococcus aureus,unknown,20.8,216.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Bulgaria,2015,Staphylococcus aureus,unknown,13.1,222.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Croatia,2012,Staphylococcus aureus,unknown,21.3,403.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Croatia,2013,Staphylococcus aureus,unknown,24.0,520.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Croatia,2014,Staphylococcus aureus,unknown,21.3,484.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Croatia,2015,Staphylococcus aureus,unknown,24.5,486.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Cyprus,2012,Staphylococcus aureus,unknown,35.2,165.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Cyprus,2013,Staphylococcus aureus,unknown,32.5,157.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Cyprus,2014,Staphylococcus aureus,unknown,36.0,136.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Cyprus,2015,Staphylococcus aureus,unknown,43.4,143.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Czech Republic,2012,Staphylococcus aureus,unknown,13.0,1611.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Czech Republic,2013,Staphylococcus aureus,unknown,13.2,1707.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Czech Republic,2014,Staphylococcus aureus,unknown,13.0,1695.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Czech Republic,2015,Staphylococcus aureus,unknown,13.7,1806.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Denmark,2012,Staphylococcus aureus,unknown,1.3,1431.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Denmark,2013,Staphylococcus aureus,unknown,1.7,1685.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Denmark,2014,Staphylococcus aureus,unknown,2.5,1874.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Denmark,2015,Staphylococcus aureus,unknown,1.6,1876.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Estonia,2012,Staphylococcus aureus,unknown,7.7,104.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Estonia,2013,Staphylococcus aureus,unknown,3.5,170.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Estonia,2014,Staphylococcus aureus,unknown,3.1,223.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Estonia,2015,Staphylococcus aureus,unknown,4.0,151.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Finland,2012,Staphylococcus aureus,unknown,2.1,1409.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Finland,2013,Staphylococcus aureus,unknown,1.8,1580.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Finland,2014,Staphylococcus aureus,unknown,2.6,1831.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Finland,2015,Staphylococcus aureus,unknown,1.9,2070.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
France,2012,Staphylococcus aureus,unknown,19.2,5228.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
France,2013,Staphylococcus aureus,unknown,17.1,5431.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
France,2014,Staphylococcus aureus,unknown,17.4,5484.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
France,2015,Staphylococcus aureus,unknown,15.7,5535.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Germany,2012,Staphylococcus aureus,unknown,15.4,2563.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Germany,2013,Staphylococcus aureus,unknown,12.8,3128.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Germany,2014,Staphylococcus aureus,unknown,12.9,3146.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Germany,2015,Staphylococcus aureus,unknown,11.2,4871.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Greece,2012,Staphylococcus aureus,unknown,41.0,876.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Greece,2013,Staphylococcus aureus,unknown,40.3,757.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Greece,2014,Staphylococcus aureus,unknown,37.1,556.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Greece,2015,Staphylococcus aureus,unknown,39.4,612.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Hungary,2012,Staphylococcus aureus,unknown,24.8,1143.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Hungary,2013,Staphylococcus aureus,unknown,24.0,1200.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Hungary,2014,Staphylococcus aureus,unknown,23.1,1279.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Hungary,2015,Staphylococcus aureus,unknown,24.7,1517.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Iceland,2012,Staphylococcus aureus,unknown,1.7,58.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Iceland,2013,Staphylococcus aureus,unknown,0.0,69.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Iceland,2014,Staphylococcus aureus,unknown,3.3,61.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Iceland,2015,Staphylococcus aureus,unknown,0.0,88.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Ireland,2012,Staphylococcus aureus,unknown,22.6,1038.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Ireland,2013,Staphylococcus aureus,unknown,19.9,1069.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Ireland,2014,Staphylococcus aureus,unknown,19.4,1075.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Ireland,2015,Staphylococcus aureus,unknown,18.1,1057.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Italy,2012,Staphylococcus aureus,unknown,35.2,1636.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Italy,2013,Staphylococcus aureus,unknown,35.8,2394.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Italy,2014,Staphylococcus aureus,unknown,33.6,2134.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
Italy,2015,Staphylococcus aureus,unknown,34.1,3000.0,"European/2015/Staphylococcus, Table 3-29.xlsx [Table 3-29]"
